2026-04-26 20:12:55 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-26 20:20:27 [info] [remote] powerMonitor:resume; probing SSH controllers
2026-04-26 20:20:29 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-26 20:20:30 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-26 20:21:12 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-27 08:52:55 [info] [ClaudeSSHManager] Initialized with version <blob>
2026-04-27 08:59:05 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-27 09:38:18 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-27 09:53:30 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-27 10:40:13 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-27 11:41:48 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-27 11:47:03 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-27 11:48:54 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-27 12:07:00 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-27 12:09:51 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-27 12:09:59 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-27 12:10:55 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-27 12:15:40 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-27 12:20:40 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-27 12:26:04 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-27 12:26:49 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-27 12:45:47 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-27 12:46:20 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-27 12:55:18 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-27 13:25:42 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-27 14:21:08 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-27 14:31:04 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-27 14:45:46 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-27 15:55:42 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-27 16:23:43 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-27 16:25:56 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-27 16:28:14 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-27 16:38:08 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-27 17:29:03 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-27 17:31:47 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-27 17:44:01 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-27 18:13:56 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-27 18:31:32 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-27 18:43:34 [info] [remote] powerMonitor:resume; probing SSH controllers
2026-04-27 18:43:34 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-27 18:43:36 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-27 18:43:40 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-27 19:08:17 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-27 19:23:21 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-27 20:07:33 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-27 20:35:38 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-27 20:36:23 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-27 20:49:15 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-27 20:49:20 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-27 20:52:41 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-27 20:55:44 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-27 20:58:20 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-27 21:06:44 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-27 21:08:11 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-27 21:27:09 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-28 09:46:16 [info] [ClaudeSSHManager] Initialized with version <blob>
2026-04-28 10:28:17 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-28 10:28:35 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-28 10:32:15 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-28 11:45:37 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-28 12:37:15 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-28 12:39:21 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-28 12:40:00 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-28 14:01:21 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-28 14:02:34 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-28 14:02:54 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-28 15:53:33 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-28 16:19:14 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-28 17:46:55 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-28 17:49:19 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-28 17:50:49 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-28 17:53:16 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-28 17:53:49 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-28 17:55:28 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-28 17:55:31 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-28 17:55:38 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-28 18:01:10 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-28 18:01:55 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-28 18:02:52 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-28 18:04:58 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-28 18:05:31 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-28 18:08:34 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-28 18:10:58 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-28 18:12:55 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-28 18:14:48 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-28 18:20:47 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-28 18:23:20 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-28 18:28:08 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-28 18:28:11 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-28 18:28:14 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-28 18:28:17 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-28 18:31:53 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-28 19:25:58 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-28 19:46:31 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-28 19:49:58 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-28 20:02:32 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-28 20:12:37 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-28 20:15:17 [info] [ClaudeSSHManager] Initialized with version <blob>
2026-04-28 20:23:19 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-28 20:29:25 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-28 20:32:13 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-28 20:35:10 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-28 20:35:15 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-28 20:45:54 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-28 21:53:11 [info] [ClaudeSSHManager] Initialized with version <blob>
2026-04-28 21:53:17 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-28 21:53:20 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-28 22:10:09 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-29 09:11:12 [info] [ClaudeSSHManager] Initialized with version <blob>
2026-04-29 09:11:15 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-29 09:11:18 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-29 09:11:24 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-29 09:12:03 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-29 09:17:06 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-29 10:02:12 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-29 10:21:39 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-29 10:32:47 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-29 10:38:36 [info] [ClaudeSSHManager] Initialized with version <blob>
2026-04-29 11:51:11 [info] [ClaudeSSHManager] Initialized with version <blob>
2026-04-29 12:25:18 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-29 12:25:51 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-29 12:26:54 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-29 13:59:12 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-29 14:00:16 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-29 14:00:21 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-29 14:04:30 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-29 15:08:29 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-29 15:08:32 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-29 15:49:21 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-29 16:03:34 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-29 16:22:15 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-29 17:25:08 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-29 17:33:51 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-29 17:36:24 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-29 17:59:16 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-29 18:03:43 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-29 18:04:52 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-29 18:05:43 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-29 18:05:46 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-29 18:23:20 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-29 18:30:59 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-29 18:32:59 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-29 18:44:09 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-29 18:50:33 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-29 19:04:51 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-29 19:06:45 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-29 19:16:11 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-29 19:16:18 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-29 19:19:15 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-29 20:28:30 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-29 20:58:03 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-29 22:02:46 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-29 22:02:50 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-29 22:24:46 [info] [ClaudeSSHManager] Initialized with version <blob>
2026-04-29 23:01:48 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-29 23:01:53 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-29 23:19:20 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-30 00:04:09 [info] [remote] powerMonitor:resume; probing SSH controllers
2026-04-30 00:04:11 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-30 00:04:12 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-30 00:04:42 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-30 08:23:27 [info] [remote] powerMonitor:resume; probing SSH controllers
2026-04-30 08:23:30 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-30 08:23:30 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-30 08:23:39 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-30 09:01:55 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-30 09:13:16 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-30 09:13:28 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-30 09:14:44 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-30 09:16:59 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-30 10:39:58 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-30 11:24:09 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-30 11:24:11 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-30 11:24:14 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-30 11:24:32 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-30 12:12:26 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-30 12:40:31 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-30 13:17:41 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-30 13:17:53 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-30 13:18:14 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-30 13:18:50 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-30 15:09:23 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-30 15:14:47 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-30 15:29:32 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-30 15:46:48 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-30 16:49:24 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-30 17:46:25 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-30 17:57:37 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-30 18:07:49 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-30 18:34:13 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-30 18:38:59 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-30 18:39:08 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-30 19:01:42 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-30 19:06:53 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-04-30 19:10:33 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-30 19:15:45 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-30 19:17:46 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-30 19:18:52 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-30 19:20:07 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-30 19:20:55 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-30 19:40:52 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-30 20:36:28 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-30 20:38:10 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-30 20:40:31 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-30 20:41:31 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-30 21:14:05 [info] [remote] network-interface change detected; probing SSH controllers
2026-04-30 21:25:44 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-05-01 00:57:55 [info] [ClaudeSSHManager] Initialized with version <blob>
2026-05-01 00:57:58 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-01 00:58:01 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-01 00:58:07 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-01 00:58:13 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-01 00:58:34 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-01 01:20:59 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-01 09:45:09 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-01 09:47:18 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-01 09:47:57 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-01 09:49:51 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-01 09:50:22 [info] [remote] powerMonitor:resume; probing SSH controllers
2026-05-01 09:50:24 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-05-01 09:50:25 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-01 09:50:43 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-01 09:51:25 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-01 09:57:10 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-01 10:06:43 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-01 10:09:40 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-01 10:12:07 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-01 10:12:43 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-01 10:13:28 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-01 10:19:07 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-01 10:21:25 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-01 10:23:34 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-01 10:25:52 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-01 10:34:41 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-01 10:35:35 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-01 10:37:08 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-01 11:43:26 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-05-01 11:50:25 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-01 12:37:02 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-01 12:37:35 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-01 14:34:27 [info] [ClaudeSSHManager] Initialized with version <blob>
2026-05-01 14:34:30 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-01 14:34:36 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-01 14:35:06 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-01 15:19:26 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-01 15:31:31 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-05-01 15:43:47 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-05-01 17:25:56 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-05-01 17:28:39 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-01 18:18:45 [info] [remote] powerMonitor:resume; probing SSH controllers
2026-05-01 18:18:47 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-05-01 18:18:48 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-01 18:19:06 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-01 18:27:06 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-02 07:23:59 [info] [ClaudeSSHManager] Initialized with version <blob>
2026-05-02 07:24:02 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-02 07:24:05 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-02 07:24:11 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-02 07:24:14 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-02 07:44:56 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-02 07:56:08 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-02 08:08:24 [info] [remote] powerMonitor:resume; probing SSH controllers
2026-05-02 08:08:27 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-05-02 08:08:27 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-02 08:08:36 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-02 08:08:48 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-02 11:28:31 [info] [ClaudeSSHManager] Initialized with version <blob>
2026-05-02 11:28:34 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-02 11:28:37 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-02 11:28:40 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-02 11:28:50 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-02 12:06:38 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-02 12:07:21 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-05-02 12:08:41 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-02 12:11:44 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-05-02 12:18:15 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-02 12:19:49 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-05-02 12:19:54 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-02 12:21:06 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-02 12:22:12 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-02 12:24:38 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-05-02 12:25:12 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-02 12:33:00 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-02 12:38:55 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-05-02 12:52:22 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-05-02 13:54:01 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-05-02 14:23:57 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-05-02 14:31:48 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-02 14:36:01 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-05-02 14:57:37 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-05-02 18:06:05 [info] [ClaudeSSHManager] Initialized with version <blob>
2026-05-02 18:06:08 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-02 18:06:11 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-02 18:06:14 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-02 18:06:16 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-02 18:06:58 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-02 18:07:34 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-02 18:12:59 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-02 21:07:59 [info] [remote] powerMonitor:resume; probing SSH controllers
2026-05-02 21:08:01 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-05-02 21:08:02 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-02 21:08:05 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-02 21:13:03 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-05-02 22:18:48 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-05-03 11:54:39 [info] [ClaudeSSHManager] Initialized with version <blob>
2026-05-03 11:54:42 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-03 11:54:45 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-03 11:54:47 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-03 11:55:02 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-03 12:13:13 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-05-03 12:26:21 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-05-03 12:32:18 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-05-03 12:37:46 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-04 09:48:16 [info] [ClaudeSSHManager] Initialized with version <blob>
2026-05-04 09:48:20 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-04 09:48:26 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-04 09:48:28 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-04 10:02:13 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-04 10:10:35 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-05-04 11:06:32 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-05-04 12:53:42 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-04 14:34:06 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-05-04 14:34:09 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-04 14:50:07 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-04 14:50:13 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-04 14:50:16 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-04 15:01:10 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-04 16:12:37 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-05-04 16:12:37 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-05-04 16:59:37 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-04 16:59:40 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-04 18:01:44 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-04 18:09:02 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-04 18:19:09 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-04 18:30:33 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-04 18:31:36 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-04 18:50:39 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-05 08:44:36 [info] [ClaudeSSHManager] Initialized with version <blob>
2026-05-05 08:44:39 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-05 08:44:45 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-05 08:44:47 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-05 08:44:53 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-05 09:09:24 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-05-05 09:32:00 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-05-05 10:10:55 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-05-05 10:49:01 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-05-05 11:11:39 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-05 11:21:07 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-05 11:22:13 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-05 11:24:58 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-05 11:42:37 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-05 11:43:19 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-05 11:43:52 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-05 11:51:23 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-05-05 11:52:29 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-05 12:21:52 [info] [remote] powerMonitor:unlock-screen; probing SSH controllers
2026-05-05 19:14:03 [info] [ClaudeSSHManager] Initialized with version <blob>
2026-05-05 19:14:06 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-05 19:14:09 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-05 19:14:12 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-05 19:14:15 [info] [remote] network-interface change detected; probing SSH controllers
2026-05-05 19:14:54 [info] [remote] network-interface change detected; probing SSH controllers
